product_title,product_url,product_id,product_rating,product_reviews,current_price,reduction_percentage,old_price,store_rating,store_reviews,scraped_rating,scraped_reviews
Lot de 12 attrape-soleil cœur électrostatiques – Stickers lumineux pour fenêtre – Reflets arc-en-ciel sans colle,https://www.etsy.com/fr/listing/1855127235/lot-de-12-attrape-soleil-cour,1855127235,,,7.5,0,0.0,4.9176,231,0.0,0.0
"Stickers personnalisé sur mesure - autocollant - stickers pour mariage, baptême, anniversaire, déco",https://www.etsy.com/fr/listing/1149906500/stickers-personnalise-sur-mesure,1149906500,,,1.0,0,0.0,4.9808,2400,4.9,482.0
Étiquettes rondes autocollantes personnalisées avec logo – Stickers logo entreprise 35 40 60 mm,https://www.etsy.com/fr/listing/4358684344/etiquettes-rondes-autocollantes,4358684344,,,0.17,6,0.18,4.8816,6400,5.0,4.0
"50 autocollants japonais, girly, kawaii pour le scrapbooking et le bricolage",https://www.etsy.com/fr/listing/4353625453/50-autocollants-japonais-girly-kawaii,4353625453,,,10.52,0,0.0,4.9224,713,5.0,1.0
Autocollant - Vinyle - Les filles seront des filles,https://www.etsy.com/fr/listing/1858185811/autocollant-vinyle-les-filles-seront-des,1858185811,,,4.0,0,0.0,4.9615,875,5.0,21.0
"50 autocollants Palestine, autocollants Palestine gratuits, lot d'autocollants Palestine, lot d'autocollants Palestine pour bouteille d'ordinateur portable, autocollants Palestine",https://www.etsy.com/fr/listing/1834603884/50-autocollants-palestine-autocollants,1834603884,,,6.89,30,9.84,4.8663,423,5.0,27.0
"50 autocollants mignons de cornichons, dessins de cornichons rigolos, autocollants imperméables, autocollants kawaii, autocollants humoristiques de bouteilles d'eau de cornichons",https://www.etsy.com/fr/listing/1827773661/50-autocollants-mignons-de-cornichons,1827773661,,,3.27,60,8.17,4.8758,751,5.0,3.0
"50 autocollants vifs d'animaux de safari, autocollants d'aventures de zoo, autocollants de jungle africaine, autocollants de faune pour bouteilles d'eau, guitare, bagages",https://www.etsy.com/fr/listing/4390797754/50-autocollants-vifs-danimaux-de-safari,4390797754,,,7.38,65,21.09,4.8386,923,0.0,0.0
"50 stickers galaxies aléatoires, stickers spatiaux imperméables, stickers planètes et fusées, stickers astronautes et ovnis, stickers exploration cosmique",https://www.etsy.com/fr/listing/1821831755/50-stickers-galaxies-aleatoires-stickers,1821831755,,,3.1,62,8.17,4.8662,432,4.5,2.0
"Stickers de baptême pour bougies, cadeaux et cadeaux, Stickers mi Bautizo personnalisés, étiquettes personnalisées cadeaux de baptême, or, rose, argent",https://www.etsy.com/fr/listing/1281400919/stickers-de-bapteme-pour-bougies-cadeaux,1281400919,,,2.37,40,3.95,4.8737,38900,5.0,161.0
CUTE STAR & MOON Stickers,https://www.etsy.com/fr/listing/1790994481/cute-star-moon-stickers,1790994481,,,1.75,0,0.0,5.0,181,5.0,10.0
"Feuille d'autocollants ESTHÉTIQUE ROSE - 76 autocollants imperméables en vinyle mat mignons, autocollants d'art esthétique, papeterie esthétique kawaii, autocollants pastel",https://www.etsy.com/fr/listing/1713094421/feuille-dautocollants-esthetique-rose-76,1713094421,,,4.35,20,5.44,4.9809,6100,4.9,116.0
Lustige Meme Taubensticker,https://www.etsy.com/fr/listing/1667231130/lustige-meme-taubensticker,1667231130,,,3.0,0,0.0,5.0,89,0.0,11.0
AUTOCOLLANTS BOULE DISCO Disko Kugel Aufkleber Set Aufkleber Laptop Aufkleber Party Aufkleber Discokugel Set d'autocollants variés Stickers déco,https://www.etsy.com/fr/listing/4306310720/autocollants-boule-disco-disko-kugel,4306310720,,,2.92,25,3.9,4.7836,134,5.0,6.0
"Super abordable, 30/50/80/100 feuilles, autocollants scintillants, décoration d'album photo, lot d'autocollants pour fille, feuille d'autocollants, cadeau pour, agenda",https://www.etsy.com/fr/listing/1481964050/super-abordable-305080100-feuilles,1481964050,,,3.0,10,3.34,4.7454,18900,5.0,18.0
"50 autocollants mignons, autocollants en vinyle rétro vintage, autocollants imperméables Meme, idéaux pour les enfants, pack d'autocollants pour ordinateur portable Kindle",https://www.etsy.com/fr/listing/1822529661/50-autocollants-mignons-autocollants-en,1822529661,,,3.27,60,8.17,4.8758,751,4.8,6.0
"Autocollant, Voyager autrefois, 45 mini autocollants – autocollants, papeterie, journal, agenda, album photo, vintage, rétro",https://www.etsy.com/fr/listing/1093195723/autocollant-voyager-autrefois-45-mini,1093195723,,,3.59,10,3.99,4.8845,6200,0.0,25.0
"Lot de 50 autocollants chat, joli lot d'autocollants pour bouteille de livres Kindle, lot d'autocollants chat pour les amoureux des chats, adorable lot d'autocollants imperméables",https://www.etsy.com/fr/listing/1741481982/lot-de-50-autocollants-chat-joli-lot,1741481982,,,3.27,60,8.17,4.8758,751,5.0,5.0
"Autocollants nominatifs pour vêtements et objets, autocollants personnalisés et imperméables avec noms pour enfants, école, etc.",https://www.etsy.com/fr/listing/4337801347/autocollants-nominatifs-pour-vetements,4337801347,,,6.9,40,11.5,4.7302,368,5.0,56.0
"Ensemble d'autocollants DIY 4 thèmes, scène d'autocollants 3D, autocollant miniature, autocollants déco mignons, kit de bricolage, cadeau de vacances, cadeau pour les filles, bonbon de boulangerie ours",https://www.etsy.com/fr/listing/4316868929/ensemble-dautocollants-diy-4-themes,4316868929,,,7.55,30,10.78,4.7647,17,0.0,0.0
Stickers de Noël douillets | Stickers des Fêtes Coquette | Stickers esthétiques de Noël | Noël à l'aquarelle | Coquette Noël | Jours fériés,https://www.etsy.com/fr/listing/1800997654/stickers-de-noel-douillets-o-stickers,1800997654,,,3.54,0,0.0,4.8499,1200,0.0,0.0
"Sticker vinyle fleur pivoine, sticker pour ordinateur portable, autocollant bouteille d'eau mignon livre & autocollant de journal autocollant nature cadeau pour elle jardin cadeau pour maman",https://www.etsy.com/fr/listing/4316527614/sticker-vinyle-fleur-pivoine-sticker,4316527614,,,4.44,25,5.92,4.925,84,4.8,5.0
Stickers phosphorescents pour repères de guitare,https://www.etsy.com/fr/listing/1276800248/stickers-phosphorescents-pour-reperes-de,1276800248,,,10.5,0,0.0,4.6667,242,4.7,232.0
"12 autocollants suncatcher papillon, fabricant d’arc-en-ciel de papillons, accrochage arc-en-ciel de fenêtre, autocollant suncatcher, suncatcher pour voiture",https://www.etsy.com/fr/listing/1413023449/12-autocollants-suncatcher-papillon,1413023449,,,8.33,20,10.41,4.8634,884,4.6,58.0
Stickers verre teinté chat chat noir gothique pour ordinateur portable Scrapbooking journalisation Dark Academia esthétique verre mosaïque options de lot,https://www.etsy.com/fr/listing/4362718543/stickers-verre-teinte-chat-chat-noir,4362718543,,,2.92,25,3.9,4.7836,134,5.0,1.0
LIVRES D'ARTISANAT Aufkleber Aufkleber Stickers pour ordinateur portable Planer Mystery Bundle berraschungstasche Überraschungspaket Sticker Set,https://www.etsy.com/fr/listing/4362705928/livres-dartisanat-aufkleber-aufkleber,4362705928,,,2.92,25,3.9,4.7836,134,5.0,1.0
"Stickers Vietnamese food - phở , bánh mì, cà phê, bánh xèo - autocollants",https://www.etsy.com/fr/listing/1669560355/stickers-vietnamese-food-ph-banh-mi-ca,1669560355,,,12.0,0,0.0,5.0,77,5.0,3.0
"20 pièces, autocollants méduses, méduses, autocollants mer, autocollants colorés, kawaii, autocollants de scrapbooking, lot d'autocollants",https://www.etsy.com/fr/listing/1547857346/20-pieces-autocollants-meduses-meduses,1547857346,,,3.68,10,4.09,4.7454,18900,4.9,47.0
"Autocollants de chat aléatoires, jolis autocollants, idéaux pour les liseuses, les ordinateurs portables ou les cahiers, cadeau, présent, drôle,",https://www.etsy.com/fr/listing/1857080756/autocollants-de-chat-aleatoires-jolis,1857080756,,,4.0,0,0.0,4.9821,363,5.0,5.0
Pack d'autocollants flocons de neige de Noël | Lot de 24 flocons de neige | Stickers muraux décoratifs en vinyle pour fenêtre festive | 24 couleurs disponibles,https://www.etsy.com/fr/listing/1339464401/pack-dautocollants-flocons-de-neige-de,1339464401,,,3.13,0,0.0,4.7696,5900,4.4,56.0
Feuilles d'autocollants pour laboratoire médical : décoration science et biologie,https://www.etsy.com/fr/listing/4330687117/feuilles-dautocollants-pour-laboratoire,4330687117,,,24.48,0,0.0,4.875,44,0.0,0.0
Stickers personnalisés Nikke,https://www.etsy.com/fr/listing/4306306431/stickers-personnalises-nikke,4306306431,,,7.48,0,0.0,4.9946,998,5.0,2.0
Stickers drapeaux nationaux et d'état Stickers étanches,https://www.etsy.com/fr/listing/1749043676/stickers-drapeaux-nationaux-et-detat,1749043676,,,2.15,0,0.0,4.6667,40,4.5,22.0
Autocollant imperméable pour la santé mentale : « Cadeau pour l'amour de soi dessiné à la main »,https://www.etsy.com/fr/listing/1853307016/autocollant-impermeable-pour-la-sante,1853307016,,,3.43,30,4.9,4.8809,15800,4.8,75.0
"50 autocollants rétro – scrapbooking, papeterie, journal, agenda, articles en papier",https://www.etsy.com/fr/listing/1164653302/50-autocollants-retro-scrapbooking,1164653302,,,4.94,10,5.49,4.8845,6200,5.0,30.0
stickers pour toniebox,https://www.etsy.com/fr/listing/1840297530/stickers-pour-toniebox,1840297530,,,6.0,0,0.0,4.9821,56,5.0,43.0
"Stickers chats mignons avec lumière de Noël, lot d'autocollants chat, autocollant animal, autocollant animal de compagnie, fournitures Bujo, autocollant enfant",https://www.etsy.com/fr/listing/1813761778/stickers-chats-mignons-avec-lumiere-de,1813761778,,,2.2,0,0.0,4.8787,3400,5.0,14.0
Badge de sociopathe J'aime pas les gens,https://www.etsy.com/fr/listing/547592895/badge-de-sociopathe-jaime-pas-les-gens,547592895,,,3.5,0,0.0,4.9831,364,5.0,21.0
"Nature hivernale - autocollants | Feuille d'autocollants, Stickers animaux, Stickers mignons, Stickers agenda, Stickers Bullet Journal",https://www.etsy.com/fr/listing/1593062160/nature-hivernale-autocollants-feuille,1593062160,,,3.69,0,0.0,4.9913,4000,5.0,22.0
stickers pour toniebox V2,https://www.etsy.com/fr/listing/4374190874/stickers-pour-toniebox-v2,4374190874,,,7.0,0,0.0,4.9821,56,5.0,11.0
Sticker mural océan rêveur XL / sticker mural montgolfière vintage / Stickers aquarelle navires et baleines / Sticker lune et étoile,https://www.etsy.com/fr/listing/1522426045/sticker-mural-ocean-reveur-xl-sticker,1522426045,,,37.46,35,57.63,4.8797,554,4.9,64.0
CUTE & SHINY STICKERS,https://www.etsy.com/fr/listing/1789902243/cute-shiny-stickers,1789902243,,,2.75,0,0.0,5.0,181,5.0,11.0
"Berlin, Allemagne, Autocollants, Autocollant résistant aux intempéries, Carnet de voyage, Autocollant pour valise, Autocollants pour bagages, Autocollants découpés, 1",https://www.etsy.com/fr/listing/1792814941/berlin-allemagne-autocollants,1792814941,,,2.41,25,3.22,4.9731,2300,5.0,1.0
"Autocollant en vinyle Trump Sloth : Anti-Trump Anti-MAGA résistant à l'eau 4""",https://www.etsy.com/fr/listing/4329834867/autocollant-en-vinyle-trump-sloth-anti,4329834867,,,3.23,40,5.38,4.9185,457,4.9,96.0
"Stickers tampons Bunny Garden : à lécher et coller, stickers pour agenda de scrapbooking",https://www.etsy.com/fr/listing/1862634782/stickers-tampons-bunny-garden-a-lecher,1862634782,,,9.68,0,0.0,5.0,239,0.0,0.0
Créez votre pack d'autocollants Bundle | 4 feuilles d'autocollants différentes - feuilles d'autocollants - autocollants bullet journal - feuille d'autocollants - ensemble d'autocollants,https://www.etsy.com/fr/listing/1636920548/creez-votre-pack-dautocollants-bundle-o,1636920548,,,8.5,0,0.0,4.968,1900,5.0,35.0
"50 stickers esthétiques, stickers fées rétro, stickers bohèmes, stickers nature, pack de stickers artistiques pour ordinateur portable et bouteille d'eau",https://www.etsy.com/fr/listing/1822637311/50-stickers-esthetiques-stickers-fees,1822637311,,,3.27,60,8.17,4.8758,751,4.7,18.0
BATS - Planche de stickers Chauves-souris mignonnes- cinq stickers au touché doux - soft touch - pour journaling décoration autocollant bujo,https://www.etsy.com/fr/listing/4354199877/bats-planche-de-stickers-chauves-souris,4354199877,,,7.0,0,0.0,5.0,538,0.0,0.0
Ensemble de 5 feuilles d'autocollants vintage | Autocollants pour Bullet Journal | Étiquettes autocollantes pour Bujo | Dark Academia | Aquarelles | Bujo esthétique,https://www.etsy.com/fr/listing/1664142733/ensemble-de-5-feuilles-dautocollants,1664142733,,,12.0,0,0.0,4.9876,439,5.0,34.0
"100 autocollants photo de différentes couleurs et motifs - scrapbooking, papeterie, journal, agenda, articles en papier",https://www.etsy.com/fr/listing/1257702906/100-autocollants-photo-de-differentes,1257702906,,,7.91,10,8.79,4.8845,6200,4.3,72.0
"Lot de 50 autocollants vintage surréalistes, autocollants de sorts fantastiques, autocollants de phrases anciennes magiques, autocollant d'humour noir pour classeur, journal, travaux manuels",https://www.etsy.com/fr/listing/4390833879/lot-de-50-autocollants-vintage,4390833879,,,3.89,50,7.79,4.8037,163,0.0,0.0
Sac Autocollants Oopsie,https://www.etsy.com/fr/listing/1808890580/sac-autocollants-oopsie,1808890580,,,3.0,0,0.0,4.9917,311,4.9,9.0
Sticker poisson omble de fontaine - Sticker vinyle imperméable,https://www.etsy.com/fr/listing/678900223/sticker-poisson-omble-de-fontaine,678900223,,,3.23,0,0.0,4.9728,4800,5.0,123.0
Feuille d'autocollants Feuilles et fleurs d'automne – Autocollants d'automne dessinés à la main pour journal intime | Mini autocollants pour agenda | Scrapbooking,https://www.etsy.com/fr/listing/4371788731/feuille-dautocollants-feuilles-et-fleurs,4371788731,,,3.0,0,0.0,4.9876,439,5.0,4.0
Pack d'autocollants en vinyle teckel kawaii : décalcomanies imperméables pour chien wiener,https://www.etsy.com/fr/listing/4343581578/pack-dautocollants-en-vinyle-teckel,4343581578,,,3.76,30,5.37,4.9865,74,4.5,2.0
1000 pièces d'étiquettes en vinyle personnalisées de 2 po. | Étiquettes personnalisées en vrac | Autocollants avec logo | Autocollants pour café | Étiquettes autocollantes pour gobelets,https://www.etsy.com/fr/listing/1477579724/1000-pieces-detiquettes-en-vinyle,1477579724,,,55.84,0,0.0,4.9037,640,5.0,232.0
Stickers muraux – Montgolfières | Décoration de chambre d'enfant | Ballon pastel | Chambre garçon et fille,https://www.etsy.com/fr/listing/1254693004/stickers-muraux-montgolfieres-o,1254693004,,,30.0,25,40.0,4.8848,7600,4.9,315.0
POKEMOUNE - Booster 6 random stickers,https://www.etsy.com/fr/listing/4340596557/pokemoune-booster-6-random-stickers,4340596557,,,6.0,0,0.0,5.0,177,5.0,8.0
2 autocollants de tableau de bord en vinyle de qualité supérieure pour VW Golf 7 GTI TCR,https://www.etsy.com/fr/listing/1419013849/2-autocollants-de-tableau-de-bord-en,1419013849,,,7.5,0,0.0,4.6131,632,4.5,97.0
Stickers muraux floraux des prairies : stickers muraux botaniques bohèmes,https://www.etsy.com/fr/listing/1520498595/stickers-muraux-floraux-des-prairies,1520498595,,,23.4,40,39.0,4.8099,1900,4.8,61.0
"Autocollants papillons – 50 modèles | Transparent, film PET, 4-6 cm, motifs papillon, lune et couronne, scrapbooking, décoration, DIY",https://www.etsy.com/fr/listing/4309777576/autocollants-papillons-50-modeles-o,4309777576,,,3.95,10,4.39,4.8845,6200,0.0,0.0
Kit d’Autocollants / Stickers pour Raydeen Shogun – Restauration Jouet Vintage – Shogun Warrior,https://www.etsy.com/fr/listing/1323342756/kit-dautocollants-stickers-pour-raydeen,1323342756,,,15.9,0,0.0,4.8824,189,5.0,10.0
"Lot de 100 autocollants esthétiques Pinterest, autocollants coquettes pour ordinateur portable, Kindle, scrapbooking, journal intime, lot d'autocollants pour filles",https://www.etsy.com/fr/listing/1809320609/lot-de-100-autocollants-esthetiques,1809320609,,,6.89,30,9.84,4.8663,423,4.7,35.0
"Hiver doux - autocollants | Feuille d'autocollants d'hiver, Stickers de Noël, Stickers de journalisme, Stickers de scrapbooking",https://www.etsy.com/fr/listing/4398843053/hiver-doux-autocollants-o-feuille,4398843053,,,3.69,0,0.0,4.9913,4000,0.0,0.0
"Lot de 50 autocollants imperméables en caoutchouc canard, autocollants canards drôles mignons pour bouteille d'eau enfants, scrapbooking, autocollants canards en caoutchouc pour enfant",https://www.etsy.com/fr/listing/1823947851/lot-de-50-autocollants-impermeables-en,1823947851,,,3.27,60,8.17,4.8758,751,5.0,4.0
"50 autocollants de surf rétro, autocollants d'été pour planches de surf, autocollants vagues de plage, autocollants esthétiques océan pour ordinateur portable, bouteille d'eau, planche à roulettes",https://www.etsy.com/fr/listing/4391889435/50-autocollants-de-surf-retro,4391889435,,,7.38,65,21.09,4.8386,923,0.0,0.0
"50 adorables autocollants éléphants de bande dessinée, autocollants amusants pour enfants, autocollants animaux mignons pour le scrapbooking, journaux et décoration de cadeau",https://www.etsy.com/fr/listing/1841933956/50-adorables-autocollants-elephants-de,1841933956,,,3.1,62,8.17,4.8662,432,5.0,2.0
Funny Crows Stickers,https://www.etsy.com/fr/listing/1812213204/funny-crows-stickers,1812213204,,,3.0,0,0.0,5.0,27,5.0,16.0
Autocollants personnalisés en vinyle imperméable. De haute qualité et durable. Photo et design personnalisés. Envoyez-nous n'importe quelle image et nous en ferons un sticker !,https://www.etsy.com/fr/listing/1304447624/autocollants-personnalises-en-vinyle,1304447624,,,0.47,35,0.72,4.9898,1100,5.0,617.0
